0	0	0
0	0.0490874	0
0	0.0981748	0
0	0.147262	0
0	0.19635	0
0	0.245437	0
0	0.294524	0
0	0.343612	0
0	0.392699	0
0	0.441786	0
0	0.490874	0
0	0.539961	0
0	0.589049	0
0	0.638136	0
0	0.687223	0
0	0.736311	0
0	0.785398	0
0	0.834486	0
0	0.883573	0
0	0.93266	0
0	0.981748	0
0	1.03084	0
0	1.07992	0
0	1.12901	0
0	1.1781	0
0	1.22718	0
0	1.27627	0
0	1.32536	0
0	1.37445	0
0	1.42353	0
0	1.47262	0
0	1.52171	0
0	1.5708	0
0	1.61988	-0
0	1.66897	-0
0	1.71806	-0
0	1.76715	-0
0	1.81623	-0
0	1.86532	-0
0	1.91441	-0
0	1.9635	-0
0	2.01258	-0
0	2.06167	-0
0	2.11076	-0
0	2.15984	-0
0	2.20893	-0
0	2.25802	-0
0	2.30711	-0
0	2.35619	-0
0	2.40528	-0
0	2.45437	-0
0	2.50346	-0
0	2.55254	-0
0	2.60163	-0
0	2.65072	-0
0	2.69981	-0
0	2.74889	-0
0	2.79798	-0
0	2.84707	-0
0	2.89616	-0
0	2.94524	-0
0	2.99433	-0
0	3.04342	-0
0	3.09251	-0
0	3.14159	-0
0	3.19068	-0
0	3.23977	-0
0	3.28885	-0
0	3.33794	-0
0	3.38703	-0
0	3.43612	-0
0	3.4852	-0
0	3.53429	-0
0	3.58338	-0
0	3.63247	-0
0	3.68155	-0
0	3.73064	-0
0	3.77973	-0
0	3.82882	-0
0	3.8779	-0
0	3.92699	-0
0	3.97608	-0
0	4.02517	-0
0	4.07425	-0
0	4.12334	-0
0	4.17243	-0
0	4.22152	-0
0	4.2706	-0
0	4.31969	-0
0	4.36878	-0
0	4.41786	-0
0	4.46695	-0
0	4.51604	-0
0	4.56513	-0
0	4.61421	-0
0	4.6633	-0
0	4.71239	-0
0	4.76148	0
0	4.81056	0
0	4.85965	0
0	4.90874	0
0	4.95783	0
0	5.00691	0
0	5.056	0
0	5.10509	0
0	5.15418	0
0	5.20326	0
0	5.25235	0
0	5.30144	0
0	5.35052	0
0	5.39961	0
0	5.4487	0
0	5.49779	0
0	5.54687	0
0	5.59596	0
0	5.64505	0
0	5.69414	0
0	5.74322	0
0	5.79231	0
0	5.8414	0
0	5.89049	0
0	5.93957	0
0	5.98866	0
0	6.03775	0
0	6.08684	0
0	6.13592	0
0	6.18501	0
0	6.2341	0

